0,1
0,虾滑粉放得有点多
1,奶油的轻薄可以特别强烈的突出水果的酸度
0,饮料还免费
1,装修的挺古色古香的
0,地点非常好
0,烤肉味道不错
1,推荐招牌鱼的微辣
1,肉松小贝确实好吃
0,很棒的日料点
0,灯光桌椅背景图布置都恰到好处
0,辣的恰到好处
1,海带苗最好吃
1,牛蛙很嫩入味
1,草莓上面点缀的恰到好处
1,虾蟹都很新鲜
1,牛肉汤很地道
1,酸菜鱼味调的恰到好处
1,科技馆很高大上
0,能量钵里面类似的沙拉材料
0,整体感觉非常不错
0,挺好吃的小吃
1,很嫩牛蛙下在辣锅里简直一绝
0,免费赠送果汁
1,火候跟辣度控制的恰到好处
0,餐厅环境不错
1,三文鱼一如既往的最爱
0,饮品偏贵一些
1,汤底鲜味十足
0,米酒味道干甜
1,鲜香麻辣要得鸳鸯锅很好吃
0,东西很不错
1,开心麻花的剧一如既往的好看
0,六和神鱼味道不错
1,最爱猪肉三鲜
0,生意非常的好啊
0,口味一如既往的不错
1,书超级多各种分类眼花缭乱
1,鱼头汤很鲜美
1,琳琅满目的异域小吃相当诱人
0,馅料足酱料有点偏甜
1,烧饼烤的恰到好处
1,店内环境充满着优雅的法式浪漫气息
0,铺满厚厚蟹籽的沙拉
0,酸甜的果酱搭配牛奶冰淇淋
1,香辣虾一如既往的好吃
0,酱汁有甜辣
0,位置很明显
0,类似南京大排档的感觉
1,发型很精神
0,味道恰到好处不错鸳鸯菠萝炒饭
0,侬侬不错的
0,发型染色效果还不错
1,薯条好多东西都挺好吃的
0,冰激凌是软的冰激凌
1,素菜是茼蒿很嫩好吃
0,味道是恰到好处的家常菜
1,炸豆腐很嫩
1,剪头发很认真洗头一如既往的舒服
0,很香的茶味
0,逛累了到四层有各种美食
1,推拿手法很合适
0,菜非常好吃
1,最爱牡丹虾
0,小妖真的好吃
0,私教水平高
1,刺身和寿司一如既往的新鲜好吃
1,拿铁浓郁地恰到好处
1,车仔面真的真的真的是好好吃啊
1,意面恰到好处
1,鲜虾云吞面很正宗
1,香芒大虾沙拉芒果很香甜很新鲜
0,菜的口味很好
1,香菜出乎意料地好吃
0,羊肉串回味无穷
0,巧克力和抹茶拿铁用的竟然是相同的杯子
0,来了这里才知道小龙虾原来有这么多的做法
1,虾饺流沙包香芒糯米卷一如既往的好吃
1,环境装修的很古色古香的
0,火候掌握的很好
0,定食是一人食非常好的选择了
0,带一点咖喱一点沙茶一点海鲜的鲜
1,番茄锅味道很浓郁
1,浓郁茶味和奶调配恰到好处
1,羊肉串胖瘦恰到好处
0,密室设计不错
0,果汁很新鲜
0,明显富含胶原蛋白
1,餐厅交通很便捷位置靠近中山公园
0,毛血旺味道不错强烈推荐
0,口味很好服务很好环境加好
1,音乐用的恰到好处
0,感觉非常好
1,面包烤的恰到好处
1,牛里脊的烹饪恰到好处
0,调味的恰到好处
1,鳗鱼寿司鳗鱼薄厚恰到好处
0,价格非常亲民
1,生鱼片啥的都很新鲜
0,像儿时新见的玩具
1,意面真好吃啊
0,味道一如既往的好
0,玉石房都太热了
0,偶然发现家门口来了一家大型的汗蒸中心
0,糖心蛋做的恰到好处
1,辣油相当的香
1,猪扒包真心好吃到回味无穷
0,土豆有的时候做出来脆脆的好吃
0,孩子很爱吃
1,电影院很干净
1,料很足实打实的炒饭
1,芝士莓莓女生最爱
0,味道很不错
1,有个像平麻花的豆腐最好吃
1,龙虾一如既往地的味道好
0,核桃汁太失水准了
0,章鱼小丸子还不错
1,骨头煮的恰到好处
0,土豆泥的味道还不错
0,父母都是希望自己的孩子考上好的大学
1,三文鱼和海鲜非常新鲜
1,装修上看挺别具一格
0,味道和服务环境一如既往的好
0,鲜笋馅的特别好吃
0,配蟹煲可解腻
1,鱼的熟嫩都恰到好处
1,芝士的拉丝恰到好处
0,房间设计的非常好
0,环境很舒适
0,孩子特别爱吃
0,烩饭的牛肉太瘦了
1,金针菇烤的火候恰到好处
1,炉包烤的火候恰到好处
0,选点饮料很轻松的餐食
1,音乐风光都恰到好处
0,酸味恰到好处
1,黑面包很香有嚼劲
1,手撕烤兔非常嫩
1,到客栈后老板真的很热情有求必应
0,别照片需要改动
1,蟹黄豆腐非常鲜美
0,口感很不错
1,糖油粑粑最棒
0,甜品选择同样丰富
0,人流量非常的多
1,恰到好处的甜味十分解辣小酥肉
1,色香味俱全蓝莓山药货真价实山药泥很稠
1,芥末恰到好处哦
0,店里环境很好
1,黑泷太郎的黑钻太赞了
0,没想到出乎意料的好吃啊
0,服务特别好
1,芥末的辣恰到好处
0,炒饭挺好吃
1,串串的分量很够
0,味道一如既往的好
0,不错的面包店
1,沙拉做的非常精致
0,虾味道做的不错
1,烤肉很入味
1,厚切牛舌很嫩
1,鸡肉炖的恰到好处
1,溏心蛋火候恰到好处
1,面条煮的恰到好处
0,洗头的地方灯光暗暗的
0,味道真的不错呢
1,山药核桃仁木耳红椒荷兰豆都很新鲜
1,虾骨锅特别棒
1,牛肉很正宗
0,口味很不错
0,味道非常好
0,味道超级好
1,酸奶冰的口感非常纯净
0,会给健康带来损害轻食多餐
0,选址在崇安寺皇亭广场的外围商铺
1,西苑利园店午市套餐性价比太高了
1,双皮奶挺好吃
0,热热闹闹的
1,鸡蛋煮得恰到好处
0,补水的效果不错
1,鸡肉的火候恰到好处
1,建议多听餐厅工作人员的搭配意见
1,小鲍鱼蒸的恰到好处
0,牛肉块太大
0,到万达办事非常的方便
1,龙利鱼煎的恰到好处
1,腐竹泡发的恰到好处
1,龙虾最好吃
1,鸡肉肉很嫩
0,重点在拍照
0,连饮料都能送
0,锅巴恰到好处
0,搭配的样子很好看
1,烤鱼很入味
0,蘸着面包吃非常入味
1,香芋排骨一如既往的好
0,感觉非常好
0,水果西瓜不错
1,最爱手枪腿
1,店铺刚装修很干净
1,店铺装修的古色古香的蛮好的
0,午饭真的很好吃
0,位置很好找
0,老鹰茶放得多
1,最爱豆花鱼
1,鹅肝的火候恰到好处
0,小区里面的一家不错的烧烤
1,玛格丽特一如既往的美味
1,东坡肉回味无穷很大一锅
0,店里环境很好
1,三文鱼恰到好处的搭配
0,饮落细细嘅气泡刺激住口腔
0,鱿鱼味道都不错
0,一家人吃的很开心
0,花生冰沙一如既往的好吃
0,进去自然三文鱼是必点的
0,有幸光顾了这家只有五间密房的私人会所
1,鹅肝煎的恰到好处
0,啤酒饮料是免费的
0,看到这个人销量特别高
1,好吃地道的海鲜
1,鸡爪好好吃
1,常用刺身非常新鲜
0,到了牙齿美白处简单做了查看
1,瑶柱浸文昌鸡蒸的恰到好处
1,干锅有机菜花恰到好处
0,鸡翅锅贴感觉很不错
0,菜菜的味道超好
1,鸡蛋重点推荐一下
1,面包烤的恰到好处
1,清洗内饰很干净
1,酱汁与牛肉搭配的恰到好处
1,鸭肠好好吃
1,汤确实挺鲜
0,据说泰国师傅的手艺较为柔和一点
0,来个简单的富贵餐吧佛跳墙
1,鹅肝寿司是最爱
1,冰糖肘子很入味很好吃
0,弄鼻翼两边的时候很疼
0,一大碗真的吃的好撑
0,东西确实好
1,尝了一口辣椒味道很惊艳
1,球场的位置很棒
1,牛肉很新鲜
0,蒲黄榆地铁口紧靠电影院
1,羊排肥瘦适中恰到好处
0,味道特别好
0,服务人员园园人超级超级好
1,美玲粥好好喝啊真的一口气喝三碗啊
0,猪肚口感恰到好处马蹄水
0,不错的蛋包饭
1,沙拉很爽口
0,羊肉串不错
0,配合鳗鱼饭恰到好处
1,训练完来个健身营养餐恰到好处
0,连门和墙都是门口的小妍子小幸福
0,突然有一种想要烫发的冲动
1,肉酱面挺好吃的
0,人超多的一家店
1,猪蹄味道好吃
1,三文鱼非常新鲜
1,牛肉刺身新鲜特别嫩
1,奶香味恰到好处
1,上海最好吃的连锁炸鸡
0,味道一如既往的好
0,猪肚汤底不错
0,好像是在台湾还算有名气的一家咖啡馆
1,超市商品琳琅满目
1,芥末章鱼冲的恰到好处
0,地方很好找
0,具有淡淡的恰到好处的巧克力味
1,梅子秋刀鱼味道很正
0,感觉性价比不错
1,配上饼挺入味
1,萝卜的做法挺独到
1,燕窝恰到好处
1,装修的很古色古香
1,花胶鸡实在太好吃
0,是意大利顶级巧克力品牌
1,洗车非常干净
0,甜品真的很好
0,饮料雪糕什么的都随便拿
1,粉丝放的恰到好处
1,烤牛肉配面包烤的恰到好处
1,特色餐饮可口饭菜回味无穷
1,面部按摩很棒
0,凉皮味道不错
1,牛肉很淋好入味
0,口味超级好吃
1,化妆很耐心
1,椒麻鸡的味道回味无穷
1,臭豆腐苏州这边做的都挺好吃
0,汤的味道不错
0,总结为芝士第一口好喝微咸绵密回味无穷
1,店面装修的很老牌香港
1,按摩的力度都恰到好处
0,小吃拼盘种类丰富
1,鱼片恰到好处的滑嫩麻辣
1,海鲜都是养在氧气池里活蹦乱跳很新鲜
1,抛光的时候很棒
1,刺身很新鲜
0,原汁原味的
1,看似简单的卷饼很美味呀
0,感觉非常好
0,做了两次后痘痘好了很多
0,价格一如既往的便宜
0,味道一如既往的好吃
0,吃过后回味无穷
1,来了之后发现很是喜欢这个古色古香的城市
1,味道和西安的一模一样
0,湿纸巾别出心裁
0,鱼的味道不错
1,石斑鱼蒸得恰到好处
0,搭上甜甜的奶盖恰到好处
1,鱼煮的恰到好处
1,鱼很大很新鲜
1,装修的古色古香很有一番风味
1,刺身都很新鲜
0,蒜末味道恰到好处
0,餐厅的色调以鲜艳的橙色和绿色为主
0,串串已经熟制了
1,是备婚人士不错的选择哦
1,香蕉薄饼披萨好吃
0,可以免费停车
0,青木瓜沙拉一如既往地好吃
0,小伙伴的牛肉不错
0,位置很好找
0,性价比很高的一家店
1,牛肉蒸得恰到好处
0,菌类拼盘种类多
1,购物吃喝玩乐特方便
1,冒菜的汤非常鲜美
0,红烧肉有种扎肉的feel
1,墨鱼汁的饭很香
0,要了新奥尔良鸡肉饭
0,服务态度很好
0,人很好接触
0,手法产品一如既往的好
0,倒像是越南口味儿的简单饭食
0,味道不错手艺无可挑剔
0,看着眼花缭乱
0,快吃完了才想起来拍照
1,装修风格挺古色古香的
0,烤肉的味道依然不错的
0,味道一如既往的好
1,辣的恰到好处
1,糖心蛋恰到好处
1,鸭掌的芥末调的恰到好处
0,问问题的声音很轻
0,京华酒楼点了习惯吃的几款味道不错
0,火锅一如既往好好吃呀
0,回味无穷呦
0,朋友点了纯瘦肉肉夹馍
0,肉包里有汤有鲜味
1,孩子最爱吃他家的虾饺
0,不错的饮料
0,珍珠超级多
1,龙虾个个腮白肉肥
0,烤羊肉不错自助区的话
0,海苔奶黄蛋糕
1,称得上是苏州最棒辣锅之一
1,婚纱款式很简约
1,秘制牛肉很嫩
0,面一如既往的好吃
0,抽中了大众点评的丽人免费试用
1,下好的面条一如继往的恰到好处
0,只能吃到玉米仁
0,麻酱油麦菜很好吃
1,菌菇汤好评很鲜美
1,秘制牛肉最好吃
1,水果依旧很新鲜
1,牛肉还挺好吃
0,结果出奇的满意
0,几番犹豫后选择了水果千层蛋糕
0,免费的水果沙拉和茶水自助
0,东北菜和鲜族菜的结合体
1,酸奶很正宗很好喝
1,最爱海鲜酱和辣鸡酱
1,小熊特色松露土豆泥奶油味浓郁
1,牛蛙入味其他食材很新鲜
1,护理美女很贴心哦
1,辣度恰到好处
1,环境音乐都恰到好处
0,蛋黄焗南瓜和大拌菜味道无功无过
0,餐厅环境不错
0,带子味道逊色了
1,面疙瘩和切碎的牛肉薄片很香很入味
0,类似度假村
1,冰淇淋香草味很好吃
0,介于朋友最近长了纤维瘤
1,鳗鱼烤得恰到好处吃原味
1,漓江虾味道很鲜甜
1,装修环境很古朴
0,罗罗总总那么多口味蛋挞吃下来
1,工作室人员很贴心
0,海鲜菌菇丸子量都较少
1,烧烤佐料和盐的量拿捏的恰到好处
1,牛肚很爽口
1,排骨味道恰到好处
1,餐具挺赏心悦目的
1,一哥牛扒焗饭很香
1,桌球打的很爽
0,灯光开的恰到好处
1,白水鱼好大一条清蒸的恰到好处
0,店面装修的还不错
0,意面的味道都不错
0,美容房整洁卫生
1,羊肉串和牛心管烤的火候恰到好处
1,配各种精酿真的是恰到好处
1,迷迭香土豆角一如既往的好
0,偶然逛大众点评看见的团购
1,密室设计很棒
1,按摩结束整个人都舒服到毛孔
1,五大道难得的一家法餐很温馨雅致的布局
1,紫云楼很大很好玩
0,觉得麦田映像的摄影服务不错的
0,水世界的快餐不错
1,装修的挺古色古香的
1,抹茶和红豆味道结合的恰到好处
1,招牌嫩牛肉一如既往的好吃
0,味道一如既往的好
1,肥瘦串好优秀
0,服务态度很好
0,减肥道路坎坷
1,涂指甲的工具跟手法都很新颖
1,沙琪玛真心不错
1,菜饭货真价实料很多
1,羊杂炖的恰到好处
1,价廉物美好餐厅
0,最爱的绿菜花
1,米饭炒的恰到好处
0,进门有个小茶室会客室倒杯温茶
1,虾仁恰到好处
1,纱布袋真的很棒哎
0,客房内环境令人满意
0,馋了好久的花甲了第一次路过
0,饼上桌热的
1,甜品的味道恰到好处
0,披萨刚出锅很好吃
1,披萨烤得恰到好处
1,店门装修很古色古香
1,蒸的海鲜火候恰到好处
0,情人的眼泪很好喝
1,货真价实牛腩很有嚼劲哦
0,刺身还不错
1,香菜牛肉和芹菜牛肉质量很高
0,味道一如既往的不错
1,算是无锡川味火锅中数一数二的好吃
0,吃喝玩乐购物唱k一条龙都很方便
1,汤很鲜美很好喝
0,味道一如既往的好
1,鸭血和嫩牛肉一如既往地好吃
0,那个意大利的老板挺帅的喔
1,羊肉串烤得恰到好处
1,价格确实很实惠
1,水果都很新鲜
0,米饭可以免费续
1,烤牛舌熟度恰到好处
1,草莓腌的恰到好处
0,红柳烤串不错
0,甜度恰到好处
1,感觉锅包肉炒鸡蛋挺好吃的
1,剪头发非常认真
1,装饰风格超级独特
1,空气棒棒的环境是北京市里数一数二的好
0,酸甜口炒虾仁
1,君悦排骨拌面排骨好香口
1,青木瓜沙拉依然爽口好吃没毛病
0,虾馅的馄饨真的是一个馄饨一个虾不错
0,不错的医院
1,咖喱味特别正鸡腿啥的都好吃
1,据说是很地道的葡国菜
1,招牌躲猫很好喝回味无穷啊
1,牛舌口感恰到好处
0,价格还非常良心
1,开胃菜很开胃
1,甜辣炸鸡真的好好吃
0,生意不错停车便利环境
0,洗浴的地方不错
1,橱窗里展示的各种套餐很诱人
1,牛舌烤的恰到好处
1,鳕鱼煎的恰到好处
1,美女美甲师特别亲切nice很好的人哦
0,牛蛙面的味道不错
1,步行街吃喝玩乐购物都很方便
0,菜品一如既往的好
0,熟食区看起来不错
1,葡国的汽水好好喝
1,黄花鱼火候恰到好处
1,酸菜鱼一如既往最爱
1,金针菇个大味美
0,去的那天超级冷
1,爱心年糕和爱心鱼饼挺别出心裁的
1,蹄花汤很入味
0,音响音质非常的不错
0,推荐的菜个个好吃
0,环境特别好
0,味道始终如一
1,鸡汁汤包依然很鲜美
0,金汤肥牛的花椒放多了
0,生意都是一如既往的好
0,格调很舒适
0,摄影助理啊豪调灯光
0,统一装修风格
0,九宫格很好吃
1,桂花糯米藕很香
0,月子餐搭配合理
0,泰华的茅庐印象店面不错的
0,中餐西式吃法稀奇
1,确实好吃虾仁挺大的鱼香口做的恰到好处
1,姑妈炖猪手火候恰到好处
1,辣的恰到好处
1,一如既往的味道尤其是米饭香香喷喷的
0,蒸饺味道不错
1,米饭拌上鳗鱼汁真心不错
0,椰子鸡口味清鲜
1,面包很香有韧劲
1,烤土豆酥酥的挺好吃
1,牡丹虾超大只肉质细嫩
1,装修间隔很古色古香
1,鳗鱼烤制的口感恰到好处
1,恰到好处的把那个羊蝎子鲜味给提出来了
1,大明虾非常美味
0,好看增加了汤的香气
1,抹茶千层上面有很香的山核桃末
1,价格很实惠
0,精瘦仍然圆润的口感难能可贵
0,感觉很不错
1,原配的锅底其实辣度和麻度都恰到好处了
0,店里卫生很好
0,服务有求必应
1,咖啡味道恰到好处
0,没想到客服秋天很热心
1,虾饺和云吞很货真价实
1,鱿鱼和鸡胗味道略胜一筹烧茄子是最爱
1,调味猪五花味道一如既往的很棒
0,感觉东北的物价便宜的没谁了
1,面包烤的恰到好处非常香
1,香草冰激凌球一如既往的好吃
0,免费豆浆和疑似盖浇饭送的汤淡了点
1,薯条恰到好处
1,牛肉很实在
0,环境很不错
0,听说哥老关火锅不错
0,沾点酱汁超好吃
0,和舍友一人点了一份卤肉饭
0,是一家很正宗的潮汕菜
0,总体来说很好吃的
1,啤酒鱼中酸味恰到好处
1,饼底非常薄脆
1,三文鱼煎的恰到好处
0,看到好多朋友都对他家的评价非常好
0,是为了营造盗墓的恐怖气氛
0,果啤原汁原味
1,香辣虾一如既往的好吃
1,牛排肉和护心肉烤出来都很嫩
0,味道一如既往的好
1,店面蛮大的感觉在五角场数一数二的
0,挑了一家性价比不错的陕西驻京办
1,香肠铺地很厚
0,椰子汁还不错
0,汤送来温热的
0,服务有求必应
1,鸡肉火候恰到好处
1,龙虾烹调得恰到好处
0,品质一如既往的好
1,薯条恰到好处
0,味道很不错的
1,月嫂朱姐很细心
0,味道不是很地道素鸡不错
0,店里的店员全程都很客气
1,西式的摆盘让菜品加诱人
0,拌饭等的时间有点长
0,名字很好听
0,弄的超级好
0,结果粉有点软了
0,好安静的电影院
1,电影院的躺椅真心舒服
0,服务态度很好
1,雪冰的甜度恰到好处
0,类似大排档的感觉
0,收银员唐超很好服务好
1,海鲜非常新鲜
0,饭店生意不错
1,麻酱糖饼热的时候真的好好吃
0,辣的那么的恰到好处
0,冰粉不错喔
1,带有苏州特有的独特韵味
0,基础清洁开始
1,音乐轻盈分贝恰到好处
0,算是个良心乐园
0,浓汤红汤一应俱全
1,洗澡水很大洗浴用品一应俱全
1,肥肠炖的非常入味
0,辣度恰到好处
1,携合是义乌最棒的一家
0,蔬菜色拉的酱料别有风味
1,冰沙铺陈的恰到好处
0,味道很好的
0,天气热了可以喝冰啤酒吃串串哈
0,服务的话湘湘很棒
1,水果茶的卖相特别棒
1,马良味博的另一绝当属虾尾了
0,没想到效果出乎意料的好
1,恰到好处的锅巴
1,装修很古色古香的一家店
1,最爱牛舌饭
0,蔬菜拼盘的生菜都黑了
1,染发的效果很棒
0,衬的香菜的味道浓了
1,薯类拼盘火候掌握的恰到好处
0,剪头发真的不错
1,虾洗得挺干净的好评
0,香菇泡了很久
1,蛋汤的厚薄度依然恰到好处
1,香辣鱿鱼须很好吃
0,出片效果特别好
1,装修的很古色古香
1,鳗鱼寿司鳗鱼烤的恰到好处
0,店内环境很好菜品的口感很不错
0,背景音乐恰到好处地带动食欲
0,干炸丸子不错
1,水果茶超大一杯
1,美容顾问相当负责认真
0,凉粉什么的都免费
1,排骨煸的恰到好处
1,香酥鸡一如既往好吃
1,刺身很新鲜
0,店家很大方
0,卫生环境捉鸡
0,意大利面还不错
0,装修还不错
0,店铺装修风格还不错
1,欧迪挺小有名气的
1,羊肉串烤得恰到好处
1,芥末味道恰到好处
0,合理利用空间兼具收纳功能
1,牛肉很新鲜很好吃
1,鹅肝烤的恰到好处
1,据说这个品牌是泰国最好吃的冰激凌
0,万达文华的独特待客之道
0,营养健康海鲜拉面还不错
0,手撕鸡和三文鱼的味道不错
1,最爱小炒肉
1,雪媚娘奶味和可可味都恰到好处
0,拍摄效果很好
0,推荐多加点桌上的调料
0,鸡的味道不错
1,最爱牛肉松小贝
0,很好打发时间可以看看风景发发呆
1,主菜到甜品均被安排的恰到好处
0,喜欢炒翠苗什么的一个素菜挺好吃的
1,土豆粉很有意思
0,口味很对长辈胃口
0,味道一如既往的好
0,开始飞入寻常百姓家
1,魔都数一数二好吃的披萨
0,味道一如既往的好吃
0,剧情设计的非常好
0,服务有求必应
0,服务特别好
0,芒果冰沙不错
0,黑胡椒恰到好处
1,宝宝餐具很可爱
1,床特别舒服软软的
1,十八香小龙虾很好吃
1,泡菜咸辣恰到好处
1,汤的酸味恰到好处
1,冰镇小龙虾腌制得恰到好处
1,名副其实刺身的量很多很多
1,鲍鱼蒸的恰到好处
0,味道很不错
1,肉骨茶确实很不错
1,德国烤肠鸡肉芝士片鸡蛋红腰豆都很美味
1,芒果块和芒果冰淇淋配合恰到好处
0,龙虾做得不错
1,豆腐特别嫩
1,煮的软硬恰到好处的意面
1,网友推荐的榴莲泡芙真心不错
0,去长宁来福士很方便的
1,烤鱼口味很棒
1,吃过最好吃的淮扬菜
0,超好的店超好的老板和老师
0,烤鳗鱼的确不错
0,停车真是难停啊
0,加入草莓恰到好处
0,烧烤芝士蛋饼很好吃
1,辣的感觉很清爽
1,油条很酥脆
0,服务很好环境不错
1,鳗鱼饭的鳗鱼处理得恰到好处
1,装饰的很舒服很漂亮
0,自制酸奶不错哟
1,酸菜鱼味道很正宗
1,鱼排煎得恰到好处
1,最爱鸭血粉丝配汤包
1,半熟蛋火候恰到好处
0,烤鸡腿味道不错
1,小炒肉很正宗
1,溏心蛋很新鲜很美味
1,单人泳池很干净
0,服务态度很好
0,让人一看心情很好
0,味道出乎意料好
0,推荐有一个鸡尾酒无限畅饮的套餐还不错
0,回味无穷的嗝
0,菜色搭配很好
1,叫花鸡个人感觉做的味道不错鸡肉酥烂
0,煲地恰到好处
0,店内的环境服务都一如既往的令人满意
0,鸡翅是每次来此多会点一份尝鲜的
0,溏心蛋恰到好处
0,黑蒜野菌豆腐
1,天下第一鸡很香
1,串串香非常好吃
0,披萨是薄底的
1,鸡翅烤得恰到好处非常香
1,装修风格是那片岛最用心的一家了
0,常州丽丰园出产的蔓越莓酥很好吃
0,口味一如既往的好
0,上菜非常快
1,书店里面像一个温暖放满书的家
0,椰子汁绿咖喱有点偏甜
1,肉质很好烤肉师傅烤的恰到好处
0,烤鸭味不错
1,古色古香的装修风格让人感觉十分舒适
1,西湖牛肉羹很香
1,鲜羊肉很正宗
0,自助餐厅不错
0,抽中小鬼当家的免费拍摄
1,鱼片恰到好处
0,真好有这家奶茶店
1,门店古色古香的装修风格和西湖很搭
1,牛舌烤得恰到好处
0,手艺真心好呢
1,芝士做得恰到好处
0,味道还不错糍粑
1,想吃烤鸭了特意过来解馋
1,冒菜真的好好吃
1,孜然排骨很香很嫩
0,酿豆腐不错
0,香菇很新鲜
0,体验课的全过程还算好
1,蹄花很软糯
1,牛肉实打实量很大的
0,店里的两只猫咪慵懒的窝在椅子里
1,辣的恰到好处
1,香辣蟹的味道一如既往地好吃
1,做头发很棒
0,鸳鸯锅可以里面还送了些小菜
1,榨菜粒都恰到好处
0,服务态度很好
0,食后回味无穷
1,芝士虾丸是大家一如既往的最爱啊
1,番茄汤底浓
1,抹茶冰淇淋一如既往的顺滑好吃
0,别有洞天的好地方
0,开始是看到爱豆弹吉他好帅
0,位置很好找
0,肥肠够软烂
0,环境不错汤底好喝价格合适欢迎品尝
0,环境很好阳光充足牛肉很好吃炭火很大
0,感觉很好吃
1,恰到好处的熟度和淡淡的鸡蛋腥味
0,环境很好的
0,不错的休闲娱乐的地方
1,爱心画得非常正
1,烤肉很厚实
1,鸭头很入味
0,服务态度很好
0,海苔饭团都不错
1,进门感觉店里古色古香艺术气氛很浓
0,湿炒类似盖浇饭的感觉
0,芥末章鱼味道不错
0,石斑鱼很香
1,虾排真的是很棒啊里边满满的虾仁
0,鳗鱼味道不错
0,炒饭不错的
0,商品的陈列容易让人找到商品
0,整体体验很好
0,酸奶和酒酿不错
0,热荤双椒甲鱼
1,烤全羊很不错
1,清蒸笋壳鱼火候恰到好处
0,桌子都是错落有致地摆放
1,汤汁勾兑得恰到好处
1,虾烤得非常入味
1,牛肉超级棒
1,辣的恰到好处
1,洗浴好物一应俱全
0,总体都很好
